Text,Useful
"@118008 Our app ordering is turned off tonight for our Boorito promo, but it'll be back on again tomorrow. -Becky",False
@120409 That doesn't sound right. Can you please send us a DM and more info so we can look into this?,False
@120611 Vous pouvez contacter la poste afin de demander une relivraison ou un dépôt en bureau de poste. ^ARC,False
@116700 cheers fam ^LB,False
@comcastcares That's a lie. U must think we're stupid... how does licensing Malibu mislabeled a program. That's incompetence,True
@VerizonSupport Here you go https://t.co/8u2GWVuEyF,True
". @Uber_Support two days Ives been trying to us this app. 
All I want McDonald's breakfast while not having to leave my bed and this is very problematic. https://t.co/4jzMdFbtpx",True
"@120433 Kiran, you can go to our support site https://t.co/SeGQ9cW2i9 and find the appropriate drivers for Windows 10. Please uninstall the (1)",False
@119007 Here to help! Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,False
@ChipotleTweets (I think) he was legit,True
"@119386 Oh my goodness, that's not good. I'll get the correct songs ASAP – you've waited far too long. I'm so sorry. -Becky",False
"@ComcastCares
#mobile_Care I received a new  gateway/modem &amp; installed it. Now my bedroom and media room will not connect to cable. Help",True
@117399 Thank you for reaching out to us about your service issue. I can look into this .,False
@CoxHelp I havent. Is there a phone number for that team?,True
"@comcastcares Guys, it’s been a week continuously when your app says outage reported. And my internet connection keeps breaking up. Saying “Outage reported” is not enough. For a week!!!",True
@119821 @115900 @116602 @1130 @1131  https://t.co/ZAI588dFcJ,True
@Delta 1:35PM,True
"@119463 We’d love to help. To start, please send us a DM letting us your iPhone model. https://t.co/GDrqU22YpT",False
@MicrosoftHelps Which drivers do you want me to check? My GPU is running Nvidia 388.00 (latest) and I've checked the System Firmware too.,True
@Kimpton #Bacchusbar has the best bartenders and a great atmosphere.,True
@116532 Hey Rachel - I will definitely pass that insight over to our tech team. Thank you for reaching out to us. ^BB,False
@SpotifyCares Here is this pop up that keeps coming up,True
"@AskPlayStation hey, does the PlayStation slim supports 5Ghz?",True
"@115965 We've turned it off since it's our annual Boorito promo, but it'll be back on tomorrow. -Becky",False
Hold on... how?... nvm https://t.co/xgcksSyWqV,True
@118495 Hi there. Can you please send us a DM with your phone number? https://t.co/SXpdictw1A,False
"All I wanted today was a boorito from @ChipotleTweets and it didn’t happen 😔 

Maybe next Halloween.",True
"@120424 ref, email and contact number. 2/2^Corry",False
@AdobeCare That 2015 version wouldn't open my 2015.3 project. I guess I have to upgrade my projects...,True
@118388 and the phone number associated with your account so I can look into your concerns. Thanks! -KW,False
5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets,True
@115956 OK. Please send a DM regarding this matter when you can. ^RR,False
@116092 Sorry you're still having trouble! What error are you seeing when you try to use the app? ^JP,False
"@116591 I completely understand, at this point, I'm unable to troubleshoot further since we don't have the connection to try. I hope they're able to resolve the full issue while they work on it this time. -KB",False
@119775 &gt;&gt;  at airport Duty free with seal only be allow to carry.Thanks- Mariya,False
"@116524 2/2 have submitted your feedback, and let us know if you need more help. ^BG",False
@119158 what happened to classic Gyros? were around brief but now we're stuck with rst bf or trky on pita (NOT a gyro!),True
@ChipotleTweets Friends give friends coupons for burritos 🙄,True
"@SpotifyCares Over all connection, I get this notification from the phone as for loving in and out I did a fresh install, no luck!",True
@115821 everytime I try to purachase something my account will get blocked.. worst service ever. sorry to tell that.,True
@118395 We are all about making sure you get taken care of so meet me in DM!  https://t.co/jGtdfLsVbg *ErikaHoleman,False
@117836 Oh dang! We certainly do have LTE and I want to make sure you're receiving it. DM us here and we'll check this out. *ValerieP,False
@hulu_support Hi i was charged for a subscription and didn't sign up for it,True
@AskPlayStation Thank you💖you are awesome💖,True
"@118561 Sadly, not much control over that one. -Jen",False
"@AmericanAir just sent me an email giving me 20k miles for a flight delay I complained about on Twitter. Nice job, my friends.",True
"@120578 If you go to the station, they can assist with this. ^PA",False
@GooglePlayMusic It's like it's not even downloading &amp; installing it goes so fast. It doesn't show up in app drawer &amp; play store only has uninstall no open,True
"@Delta Actually, I just looked again and they disagree and say it's on you. Any idea what I should do? https://t.co/twIogKd3Kx",True
"@118195 Apologies for the trouble. Please DM us your Idea number to assist you further.
Rgds,
Darshan. https://t.co/LBfZgLCSfr",False
@118248 Thank you for reaching out. May we ask where you're located? Let us know in DM. https://t.co/GDrqU22YpT,False
@nationalrailenq Jeez you guys start early,True
Poor @116136 https://t.co/TM4E3XaN42,True
@BoostCare Does the store have any other deals?,True
@sprintcare I sent it twice now to apparently noone!,True
@coxhelp cannot send dm 25 sequin Newington ct 06111,True
Is @117070 down for anyone else??,True
@120341 Please contact our On-Line Support Team at 888-750-3284 for assistance with the app. *ABN,False
"@120375 We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care",False
@XboxSupport is it possible to cancel a pre order,True
"Real sad experience with @AirAsiaSupport adamant robotic staff. PNR REVUWR #saynotoairasia 
sry @119313,I should have booked with you.",True
Dammit! @115888 just RickRolled us! I may have to cancel my subscription for that…,True
When @ChipotleTweets has $3 burritos on Halloween https://t.co/K2ULEDXYbn,True
"やばー！
Amazonプライム自動更新されてしまった💧",True
@XboxSupport It randomly died and will not work anymore. Replaced batteries several times. Tried powering it up and the light faintly comes on...,True
"@116211 Do you know where your ONT is located? The backup battery system address.
^JAY",False
"@119643 Hi, Chris. I understand &amp; my apologies for any confusion. However the voucher, is only good for 1 year &amp; cannot be extended. *HJH",False
@NortonSupport 今、下りさくら号で、西明石を通過したところなので、testは3時間以上先になると思います。,True
"Wait forget everything, my favorite part of the night was when a guy in front of us @ChipotleTweets paid for our #boorito 😭 #halloween",True
@Tesco 3/3 on the wrong which I really don’t appreciate. This needs to be investigate and I was simply queuing to pay and the guy pushed in😡,True
"@117585 Hello, Gary. I will be more than happy to assist you. Please send me a DM with your account name and phone or account number. -STS",False
@ChipotleTweets @118130 Becky you rock appreciate the work you do!,True
@119134 Hello! Thanks for reaching out to us! We recommend deleting the content and trying to  1 ^CO,False
"@119214 Thank you for sharing your details, Dhinesh. We'll check your concern and reach you soon. ^VG",False
@nationalrailenq What’s the reason all trains at Lancaster are at a standstill?,True
@Ask_Spectrum I received this from your corporate office would you like a copy?,True
@118875 Sorry! There are several factors that impact the ad-targeting. We'd love to collect more info here: https://t.co/6YdK7bvQN7.,False
@117651 You've come to the right place. What seems to be going on with your phone?,False
Damn... how fucked up is @115900 the #UVA #RIU game is over... but I went by they're espn setting... this game can't be just coming on LIVE... how I hate them!!! https://t.co/NXdDA3OVaa,True
"@115764

Unfortunately we don't have any information on this. Please stay tuned for more updates. ^JW",False
@120263 Sorry for the trouble using Amazon Pay Balance. Kindly report this to our support team here: https://t.co/2t6DQoUmNZ  ^AR,False
@120667 🤔 Could you please reply by DM? We're going to send some information to help.    https://t.co/5pyLDJBC6r,False
@Tesco @117249 @Morrisons have you all got Christmas stock/gifts out and available,True
@sprintcare @67723,True
@115955 I need you idiots to stop sending me to collections. YOU owed ME money. I owe you nothing. Get your shit together.,True
@VerizonSupport @115725 ... when your “gigabit” internet is so slow that the Verizon speed test fails repeatedly... https://t.co/qsg0ov6rXp,True
@116068 I'd appreciate it if you wouldn't sell my personal info to other companies. You had no right and i'll be reporting you to the BBB,True
@AmazonHelp Thanks! I will.,True
@AskLyft i've filed a complaint numerous times,True
@VerizonSupport  fios do y’all care about your loyal customers ?  Do y’all care when there is (cont) https://t.co/7i7KuPxjco,True
@UPSHelp Unless u delivering to my door  or giving me $800 then u can’t help🤷🏽‍♀️,True
"@119245 You can DM your ticket number, record locator or full name and origin city.",False
@117088 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD,False
@119631 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,False
"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.",True
"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?",True
@115817 uhhhhmmmm they pulled up to my house and didn’t deliver my package???????,True
@118970 *Takes a bow* -Jen,False
"@hulu_support How come I can’t stream ESPN on my (i)phone? It’s an MLS game, not NFL.",True
"@119791 If the factors do not provide the feasibility of a guaranteed delivery, the option will not be available. (2/2) ^ZH",False
@119675 Can we try connecting a computer directly to the modem then pushing the modem's reset button to see if that works? -Chris,False
@virginamerica are MCS and first upgrades for elevate gold not available on a flight booked through AS but on VX metal?,True
@117112 We're so sorry about that! Please DM us your email address so we can further assist.,False
@119046 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,False
@116518 Hello there. Please check your DM's for more instructions.,False
@AmazonHelp Yes.,True
"@115873 VERY unhappy with @115873 customer service. I've been incorrectly charged on  personal trips after attempting to use credits/points that I have on file. I've opened customer complaints but responses are unhelpful and issue not resolved, totaling over $150 of incorrect charges",True
@AlaskaAir That was at bag claim; same thing happened to my other bag last week .. tell those bag handlers to chill 😂😂,True
@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,False
@117499 I'm sorry for the wait! Two-Day Shipping refers to transit speed in business days once an order's shipped. (1/2),False
"@116362 Hi Stephen, it could be that my colleague were unaware of the deal on the 6 pack when reducing the 4 to clear. 1/2",False
"@AmericanAir Oh god, we’re in ascent and this baby just went full Chucky. Happy Halloween?",True
"Hi folks! Great news! To serve you better, we're now available 24/7 in English and Bahasa Melayu for now. More languages coming soon! ^^ https://t.co/PY24OK2kos",False
@ChipotleTweets have some standards. I just saw a girl walk into your bathroom wrap herself in toilet paper and she was given a 3$ burrito,True
@116148 :o Creepy! Happy Halloween! *ArynH,False
@AmazonHelp How shameful u guyzz are when product is replaced it come on friday and if i purchase a new it comes tom #complain #amazoneisfraud https://t.co/smxpZ6oidm,True
@118703 Sorry for the inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK,False
@116772 If you order the game before the launch date you should get all pre-order bonuses for the game that are eligible. ^JS,False
"@118955 Hello, thanks for reaching out about your internet concerns and I'm happy to help! Can you please DM the full address? ~AT",False
"@115821 u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them.",True
@116897 further. ^Jane 2/2,False
@117721 We're here for you! Burritos aplenty.,False
@118701 you've received from our team and we will get back to you with the latest update on your issue. (2/2)^SQ,False
"@AmazonHelp I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble.",True
@116026 You can always open a claim https://t.co/xlN11csEfc to get the ball rolling on that coverage! ^BB,False
"@117336 Hi there,
How are you opening the file? I mean the exact workflow. Can you share a sample file with us to check? ^OM https://t.co/iuwZCjz4Or",False
"@AirbnbHelp I exactly did that. That too multiple times. When you redirect to PayU the page looks broken, buttons don’t work. App is worse. https://t.co/29Wq7Bg0wa",True
@AsurionCares Why must I pay $149 versus my contracted $29 due to your inefficiency.    Customercare is an oxymoron for your company.,True
@116354 Do you have a wired device with a gigabit Ethernet port you can try connecting to the modem and testing with? -Chris,False
@120369 We have called and advised. ^WN,False
@117656 Sorry to hear about the trouble. We just sent you a DM.,False
@116759 Do you receive this error when accessing a specific game?,False
"@119377 If I can get this order out today for you, what times will you be available today? - David 2/2 https://t.co/py5Z991Bme",False
@AmazonHelp  Ordered a camera; Shortly after received call from 206-508-4014. I didn't answer.. I immediately received an email from...,True
@119484 @115913 I love this time of year for great deals! We have a list of current offers here https://t.co/UrhUIeKReg I’d suggest keeping an eye here https://t.co/Rs7ud2PYPg for anything new that might come along. https://t.co/Et1Fu7xZtb *BarbPelotte,False
"@120227 I get your disappointment. As informed earlier, we've escalated the issue and will get back to you with an update soon. ^MO",False
@azuresupport #azhelp: How do I create a custom attribute that I can then use for my Exchange Online users?,True
@AskeBay And check with your team. Or else keep my fucking money as you guys have stressed me out. ?@61113,True
@Delta Currently waiting on Delta Baggage Claim floor in Atl waiting for our bags to be brought up. Has been an hour. Can you help us get them? 😬❤️,True
@118741 Thank you so much for reaching out can you send us a DM so we can check things out. *AaronB,False
"@120304 Sorry for the trouble but it is the best resolution that we have provided. Rgds, Yogita",False
"@ChipotleTweets Thanks for your help, Becky.",True
"@118268 If you change your mind, please reach out. -MV",False
@246 @115911 5 ⭐️s for Jimmy!  Friendliest attendant ever! COMFORTABLE! #Relax,True
@118015 Which was it? -Becky,False
"@idea_cares Resolution given for handset chang while I have sugested to idea to mo no port ,I will port my no in other co.
&amp; Will sugest other frnd too.",True
@116720 Hi Eric .Booking is already confirmed.Thanks-Emir,False
Hey @115850 @AmazonHelp I need an update on my refund! Can you help?,True
Bit of a piss take really now @115830 - was promised it by 9pm today. https://t.co/QKJ9a5DIki,True
@115911 @118272 @TMobileHelp I've been phoneless since Sat.... Had to wait until Tuesday to get A replacement phone and they send me A broken phone...,True
"@120627 Hi, we would like to look into your issue for you. Please send us a DM with your acct number or full address. Thank you, -EP",False
"@120136 We'd definitely value the opportunity to be your service provider. 
^BAB",False
"@116534 Hi there, sorry about this. Could you send me a pic of the barcode please? Which store did you buy this from? Robbie",False
@119005 Glad to help. Please follow the steps in the next link and try again: https://t.co/UUMNDRIFMj Let us know the outcome!,False
@118762 Thanks for stopping by! -Becky,False
@116827 i have a question,True
Thanks @chipotletweets #happyhalloween #chipotle @620 https://t.co/5NkGJIiCeG,True
"@116529 That's a super cute set! We apologize that you're unable to find it. It's still showing as an active item in our system, so we encourage you to continue checking for availability. Thank you.",False
"@116068 is all your advertising meant to be deceptive?  Or, is it just your ""buy service""? #deceptive #advertising https://t.co/XUhmuxiNpJ",True
"I have an advanced #adobeIllustrator problem and would LOVE some help. 

Why do I get filled areas sometimes when drawing lines? Thanks! https://t.co/cYTwB2fEGg",True
@117425 directly about delivery. We normally advise a 24-48 hour timescale once a bag has arrived at the airport. ^HP 2/2,False
@ChipotleTweets day 15 https://t.co/i7oEdCzn5Z,True
@118132 Feel free to check out https://t.co/wuOkuymwhc for a full ingredient list. -James,False
"@SouthwestAir is killing it with motivational pep talk/big game loss commercial. I thought @648 maybe inspiration, but they don’t win 😂😂",True
@117568 No need to cook dinner on a night like tonight! -Becky,False
"@116213 Hello there. We are unable to see the file you sent us, please provide us more details",False
"@117915, You can block upper right pull down.  = JJ",False
Wow!! Honored to be one of @2896’s #TheBraveOnes!!  https://t.co/ORNLBSYzDp,True
@117665 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,False
@AdobeCare Sorry you misunderstood! Yes using old catalog but imported new A9 files ! Still sllllloooooow,True
@119685 ...Enter ID or document of registration&gt;Enter e-mail address and confirm ^NA,False
@SouthwestAir In registering the website wants me to enter their email address. I can't reuse the one associated with my account. Is there a solution besides having to make email addresses for 4 and 5 year olds?,True
"@119949 If this changes in the future, we will let you know via email or app notifications!",False
@Tesco I think someone forgot the gravy!!,True
"@BofA_Help Okay, I'm currently on the middle of something, I will return your call shortly thank you",True
@116166 Still having trouble? Which device are you using? What error are you seeing? We want to help! 1st try: https://t.co/HXpLyTU79x,False
@119140 Have a great flight! -Maeghan,False
Thanks to the wonderful @SouthwestAir crews of flights 1732 &amp; 560 for getting us from Sacramento to KC safe and sound! #YouRock,True
@ChipotleTweets I can't be lazy and send a friend 😭😭😭😭,True
@115888 https://t.co/IZGJd5KWjz put this on spotify please,True
@120652 The service is currently running 4 minutes late. Apologies for any inconvenience - Josh,False
"@118860 We've got you, fam. -Becky",False
@118611 Glad you are getting excited! Be sure and give us a sneak peek behind the curtain at the #ATTBizSummit.,False
@116068 Tells me there’s “no way to use a server without a domain name”.... 😂,True
@117619 via email. ~Angel,False
@116334 Got it. Does this happen while using any particular App or feature? Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT,False
@VerizonSupport It’s a nice simple small claims case,True
"@116189 And see – we think you're pretty great, too. Thanks for stopping by! -Becky",False
@SouthwestAir fail. Pilots seat won't adjust and he discovers this 2mins before departure so we now wait 1hr for repair. #preFlightFail,True
@115858 @AppleSupport buggie spotted https://t.co/uiuCiaj3Pl,True
@118480 You may follow up these two cases 00158962 and 00253189. Please note that this process may take up to 30 working days. -Sha,False
@119115 @115714 I am sorry that is never acceptable behavior. -FR,False
@115850 I mean I don't have problem with most of the orders but the black dot moving with the green bar is quite irritating,True
@Tesco @116302 @116303 None on there,True
@AmazonHelp @115851 are you listening the way your team responded me..no contact by any of your higher team management to listen the issues,True
How do I get rid of this notification? @4305 @19762 @115858 @AppleSupport https://t.co/MF02cJYU5A,True
@AskSeagate @119616 I have 3.43GB of NBI files.  Can I delete all but the newest? I did not see the earlier thread about troubleshooting,True
@Ask_WellsFargo I opened a pack of pennies (50) and there was a battery in it.,True
@117261 Which station is this Alex? ^SB,False
@AppleSupport  https://t.co/Pk9RhMiLjh,True
@Tesco does your staff not know any manners ?? Left us sat waiting for 20 mins when we asked politely if he could move over https://t.co/gC9rNaMdl9,True
@115731 Guac on! I'm happy it was such a great experience. -Becky,False
@McDonalds Treat,True
@British_Airways Thank you 🙂,True
@116331 what happned still waited for concrete reply.,True
@119727 My pleasure! Have a great rest of your day and reach out again if you need anything in the future!-JG,False
So @UPSHelp  u have me dm u &amp; provide all types of information only to respond that someone will reach out to me tomorrow. Waste of TIME.,True
"@116760 Hi Marteen, Please make sure you are following us, so we can assist you better via a Direct Message.",False
@119388 @ChipotleTweets Fuckin snitch,True
@TMobileHelp What DM???,True
"@119077 You're very welcome, Hal! *ABN",False
"@115767 Hi Jason, could you please try resetting the preferences of Photoshop &amp; let us know if it helps with the issue https://t.co/j3Dj2HDknM   ^SC",False
"@117895 This is not a charge, but an authorization used to verify your payment method. https://t.co/SXpdictw1A",False
@VerizonSupport My friend is without internet we need to play videogames together please our skills diminish every moment without internetz,True
@116608 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,False
@118624 Let's remake that. DM us.,False
"When @115955 goes out, @115911 routinely throttles hotspotting.
Watching Walking Dead in ~240p is real spooky, thx. Happy #Halloween",True
@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,True
Card is about to expire from @116827 . I asked for it to be expedited since it is already close to the end of the month - and the “best” they can do is 7-14 days. Not helpful at all.,True
@119768 Sorry to hear you feel that way. We've just sent you more info via DM. We'll continue helping out there /LS,False
"@119898 Are you referring to your wireless or residential service?
^JAY",False
"@SouthwestAir I’m still hanging in there.......@SouthwestAir please help me out..... managers, supervisors and gate employees aren’t helping!",True
"@116513 Hi there, there might be a delay with the service, You can find the title here: https://t.co/D4u89fxYbQ
Let us know the results",False
Seems like every time I fly w @SouthwestAir there's an issue. This time they lost my bag w no explanation..,True
Wish I could sleep but I’m having to wait for @AmericanAir to delivery my delayed baggage. I paid $25 to have them leave my luggage behind.😡,True
"@120154 It then becomes a police case, report for follow up.^TT",False
@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,True
"@118918 If the manufacturer refuses to honor warranty on a device, you shall receive a service denial letter for the same. ^HK",False
@119821 @115900 @116602 @1130 @1131 This is going to be my response to allegations of collusion for a while,True
@118625 Seriously Taco Bell.  The 2 of these I ordered are the sloppiest Mini Shredded chicken quesadilla I've ever seen in my life. https://t.co/4nUDZIvUXX,True
@116481 You need a costume. I have faith that you can get creative! -Becky,False
"@117645 Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",False
"@ATVIAssist Hello , i have a proplem on BlackOps3 , i can’t open Prestige Master for Multiplayer or Zombie, Could you solve my proplem pls ?",True
@TMobileHelp Please help,True
"@120648 Hi Becky, what's happened exactly? ^PA",False
@116251 Hi Carrie. Thanks for taking the time to share your feedback :~). Glad you like it-Tabby,False
"@118996 Understood, thank you for letting us know. If you ever d need support we will be here for you 24x7. ^JRA",False
@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that,True
@AskPayPal i have a serious problem i need help with.,True
@117010 Here to help! Please provide us with more details of this issue in order to assist you better.,False
@116802 Enjoy the Nov/Dec 2017 issue!!,False
"@118230 Recomendo entrar em contato diretamente com o SAC da KDP, para eles conferirem o seu caso: https://t.co/iAtVDKIvAN ^CR",False
@Uber_Support I want to change my number,True
"@119439 WiFiプライバシーをオフにすると、docomoMailが受信できるのは分かりました。
で、その後にWiFiプライバシーをオンにすると、その直前に受信を確認したメールが消える、
ということでしょうか。",False
"@AmazonHelp 電話で対応してもらいましたが改良されませんでした。
保証期間も過ぎてるので買い直しになるんでしょうね。",True
@Ask_Spectrum I have no internet. Manually rebooted box. Your app gives me red x’s for ALL equipment and says you can’t find any of it??,True
@AmericanAir better give me a window seat tomorrow seen as it won’t let me check in online and I have a 7 hr flight and straight to work 😴,True
"@117509 Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here: https://t.co/GDrqU22YpT",False
@120663 The latest information on the strike can be found here &gt; https://t.co/jDv3qGPuzt ^MB,False
@118602 Hi. Let's take a look at this. Which Windows version are you using? Have you made any changes prior to the issue?,False
@McDonalds Treat me!,True
"STATUS UPDATE: Global Dedicated Server support remains active. Continuing Gamebattles testing with an update tonight. HQ tests in progress around the world, and you may find yourself in a fully populated HQ. If not, you can still invite friends into your HQ. More intel to come.",True
@117765 Have you plugged HDMI into HDMI out on the console? There are 2 HDMI ports on back you want HDMI out not in#XboxHelp,True
@ChipotleTweets is your mobile ordering system down?,True
"Dear @Delta, thank you for providing excellent service &amp; employees who truly care about the customer experience.  You stand out in the crowd",True
@119869 Are you still seeing this issue? Let us know. We're here to help. ^DO,False
"So I used the mens loo in @Tesco silverburn tonight and let me tell you why.

Ladies toilet was closed off, disabled toilet was locked. -",True
@TMobileHelp How to set up fingerprint on my phone I got savsung galaxy j3prime,True
@118417 I love this! You all look great. Can't wait to see you soon. -Becky,False
"@118372 Hello Kelvin, I am really sorry it looks like we have only been able to locate more stock of this item after the promotion has ended. 1/2",False
"@117752 Hi, we’re sorry about this- can you let us know more about what’s happening? We’re here to help! ^Madison",False
@UPSHelp  https://t.co/ua88Lb2r9j,True
"@116967 We're sorry to hear this! If you're having any issues, please let us know the details and the device in use. We're here to help.",False
@UPSHelp Packages delayed - two day shipping ordered days ago. No reason? Specialty orders for animal food (we’re out) and Tgivs needs. What gives? This is awful service.,True
@AmericanAir She has. And you called her a liar.,True
@118213  https://t.co/5f5Qt1VUJF,True
"@119086 Thanks so much, and I'll get in touch with the team to make sure we're on the same page. I'm so sorry for the trouble. -Becky",False
"@119178 We apologize, Charles. Please email us more details about your visit to __email__ &amp; we will make it right.",False
"@116363 Your full name, address, barcode, price paid, date code, store visited and clear copy of your receipt? 3/4",False
"@116658 That's not good. Were you able to change channels and then back?
^JAY",True
Can't believe @British_Airways don't provide free food on flights costs £300+ but @116671 are happy to do so at £45. Rip off Britain! 😂,True
"@117174 We attempt to send out messages with updated departure times, however, if improvements are made, the time is subject to change. ^MS",False
@116136 Do you have any special deals for upset @115725 @115722 customers??? @117310,True
"@119076 Hi, Tina. Let us check on availability. What flight do you prefer? *ALA",False
@120510 Our calls are not being answered. From our end the till is active. Please advise which services you're not able to access.^KC,False
"@116222 Please wait until launch, make sure you are on the main account that purchased and owns the content. ^RK",False
@119218 Hey there. Let’s take a look further into this. DM us letting us know when this started. https://t.co/GDrqU22YpT,False
"@115923 I understand the frustration this causes, Andy ^CB",False
@comcastcares Sent.,True
"@116785 There is a Furn20 code running at the moment
(save 20% when you spend over £200 on indoor furniture)",False
@117650 Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?,False
aye.. i found a fingernail clipping in my burrito @ChipotleTweets ... i'm good on y'all,True
"@117510 Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. https://t.co/GDrqU22YpT",False
"@117082 Unless you were looking how to configure, then this should help! https://t.co/RVpnx5Blhz ^DO",False
@TMobileHelp It's not an individual account problem. People around me are experiencing same issue. I'm just letting u guys know. LTE is slowed to a crawl,True
@117837 @115913 We sincerely appreciate your loyalty and want to regain your trust. See you back in DM Robert. *EricPayne,False
"@118044 And then join the paths. Not sure why this error is occurring, but that's a good workaround! ^Wren 2/2",False
"@120420 Hi, I have replied to your DM. Once you have a moment please respond there so I can assist you.-Sean",False
@Tesco we had a grocery delivery delivery due between 9 -10 no one has turned up and we haven’t had any contact.,True
@119896 Hey there! That statement is really a concern to us. Can you explain to us what is happening? -MM,False
@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,False
"@ChipotleTweets Your Twitter confused me today... I thought the $3 special for costumes started at 3, but San Francisco refused me until 4!",True
@AirAsiaSupport CAS-19708536-CB92N2 CRM:0326600 Please check on this I haven't heard from my case officer in weeks and provided all docs.,True
@118976 失礼いたします、Amazonです。お知り合いからの贈り物の可能性がございますが、もしお心当たりがない場合は、確認した上でご案内いたしますので、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC  SM,False
@Uber_Support @AskAmex Your app is really broken. I have tried to use my $15 Amex  credit two times and it keeps charging my CC,True
@AmazonHelp ok. Thanks.,True
@AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H,True
@116173 Hey Tiffany! I'd like to work with you on your issues. Can you shoot us a DM for us to have a little chat? -ResolutionSup DC,False
@Ask_Spectrum @119843 Games 6 &amp; 7 have been blocked in southern Louisiana,True
@120293 The issues this morning are due to track problems. Really sorry for the problems your late arrivals have caused. Lewis,False
"@AskeBay It was a feature when you were selling an item from your computer. You clicked ""send to phone"". That feature is gone. :(",True
@119229 Can you also confirm which items you're missing? - Ceri 2/2,False
@AppleSupport @118721 https://t.co/1mCyCovQam,True
@hulu_support when will we see @174 season 4 on hulu,True
"@117980 We're glad to have you back on board, Andy. We know that you don't want to leave Tokyo so you'll just have to go back. ^Helen",False
"I see the local Papa John's delivery guy weaving in and out of traffic, but yet it still takes my pizza a hour to get here. 🤔",True
@116546 pre-order the game on the UK version of the site. Let us know if you are unable to.  2 ^RR,False
@115816 that small biz tyrant a dime yo. nice @115817,True
@117373 Thanks for reaching out. We want to learn more. Please DM us which store you visited. Thanks! https://t.co/bEVlRVM6db,False
@115900 stay sleep. We’ll be glad to give our hard earned money to s company who cares like .@115725 https://t.co/87MkgV125I,True
"@115888 you guys trying to make it harder to load local music? ""BROWSE FOR MUSIC"" Show me the song I added instead. Don't BS users.",True
@GloCare What about dis ur bonus check with *122*23# and *122*24# I cnt see nothing anytime I use dis codes to check dis ur 200200 jumbo wotever,True
Y’all really need to get your shit together and get a customer service phone # @116057 I never got my shit so fix it.,True
@comcastcares Again,True
"@119762 Hello, What's going on with your WiFi service ?
^NHP",True
Imagine getting half way through your shopping to find this 😑 @Tesco I better not loose my slot. #1stworldproblems https://t.co/VNi3PIDo6h,True
@UPSHelp I dmed you guys,True
"@117736 I'm sorry for the wait. If you track your package online at https://t.co/I6LlCC0nht you can see if your request has been completed. DM us the tracking number, name, and complete address on the package. Let us review your options. ^TT https://t.co/wKJHDXWGRQ",False
"@120672 Hi Salma, may you DM us for the guest passport copy for a name correction. :) - Fam",False
"@120381 We will assist you via DM, Harpalsinh. :) -Miza",False
@MicrosoftHelps How can i deactivate the Built in Administrator?,True
@AdobeCare @117758 Hi Britt! The Eyedropper tool tends to crash InDesign when I'm copying a style from one table to another. Never did this before until update,True
"@AmazonHelp so after wasting more than 1.5 month, now you are telling me the product is out of warranty. i had gone to iball 1.5 months back .",True
"@118997 Oh no! How may we assist? 
^BAB",False
@116452 I am really sorry to hear that and I hope you will allow us to provide you better service in the future.  *AFM,False
@AmericanAir Done.,True
@118824 🤔 We're not sure what you mean Jack. Please DM us screenshots of what you're seeing. https://t.co/X6jjaZO883,False
@119250 This is concerning to hear. Please let our team know at the link:  https://t.co/0f6pFdYU9j -Jen,False
